payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at
pay_02170,cust_1183,1999,wallet,success,,1,2026-08-05T00:32:57.937202
pay_02171,cust_0871,1499,card,success,,1,2026-08-14T15:31:57.937208
pay_02172,cust_1459,499,netbanking,success,,1,2026-08-18T00:01:57.937212
pay_02173,cust_0807,199,netbanking,success,,1,2026-08-03T10:35:57.937217
pay_02174,cust_0854,2499,upi,success,,2,2026-08-16T13:13:57.937221
pay_02175,cust_0157,2499,upi,success,,1,2026-07-27T04:24:57.937226
pay_02176,cust_1172,4999,netbanking,failed,authentication_failed,1,2026-08-03T18:14:57.937231
pay_02177,cust_0493,299,card,failed,limit_exceeded,1,2026-08-10T13:18:57.937235
pay_02178,cust_0214,499,wallet,success,,1,2026-08-11T07:36:57.937240
pay_02179,cust_0268,4999,upi,failed,timeout,3,2026-07-23T09:13:57.937245
pay_02180,cust_0724,999,card,success,,3,2026-08-05T01:36:57.937249
pay_02181,cust_1040,199,upi,failed,insufficient_funds,2,2026-07-26T07:57:57.937254
pay_02182,cust_1254,999,card,success,,1,2026-07-26T19:52:57.937258
pay_02183,cust_0485,9999,netbanking,failed,network_error,2,2026-07-24T20:32:57.937263
pay_02184,cust_0056,199,card,failed,timeout,1,2026-08-21T16:58:57.937268
pay_02185,cust_0478,1999,wallet,success,,1,2026-08-18T00:12:57.937272
pay_02186,cust_0417,9999,card,success,,1,2026-08-09T17:42:57.937277
pay_02187,cust_0745,999,netbanking,success,,1,2026-07-30T17:07:57.937282
pay_02188,cust_1081,1499,card,failed,insufficient_funds,1,2026-08-16T11:14:57.937287
pay_02189,cust_1332,4999,wallet,success,,1,2026-08-13T09:05:57.937291
pay_02190,cust_0854,2499,upi,success,,1,2026-08-07T10:14:57.937296
pay_02191,cust_0077,999,upi,success,,1,2026-08-21T22:50:57.937301
pay_02192,cust_0048,499,wallet,success,,2,2026-08-09T01:49:57.937306
pay_02193,cust_0787,2499,netbanking,success,,1,2026-08-08T04:10:57.937310
pay_02194,cust_0208,199,upi,success,,1,2026-08-19T07:29:57.937315
pay_02195,cust_0728,999,netbanking,success,,2,2026-08-16T20:38:57.937320
pay_02196,cust_0126,9999,wallet,success,,1,2026-08-02T09:09:57.937324
pay_02197,cust_0331,299,wallet,success,,1,2026-08-18T11:52:57.937329
pay_02198,cust_0489,4999,card,success,,1,2026-08-07T17:01:57.937333
pay_02199,cust_0802,2499,upi,success,,2,2026-07-26T16:29:57.937338
pay_02200,cust_0709,9999,wallet,success,,2,2026-07-27T11:45:57.937342
pay_02201,cust_0359,2499,wallet,failed,limit_exceeded,1,2026-08-18T02:45:57.937347
pay_02202,cust_0219,2499,upi,success,,1,2026-08-21T08:16:57.937352
pay_02203,cust_1280,999,netbanking,success,,3,2026-08-10T14:13:57.937356
pay_02204,cust_0222,9999,netbanking,success,,1,2026-08-18T09:29:57.937361
pay_02205,cust_0798,999,upi,success,,1,2026-08-02T08:39:57.937365
pay_02206,cust_1262,9999,card,success,,2,2026-08-15T04:12:57.937370
pay_02207,cust_0159,9999,card,failed,timeout,1,2026-07-29T21:58:57.937375
pay_02208,cust_0660,299,wallet,success,,1,2026-08-18T20:13:57.937379
pay_02209,cust_0887,999,upi,failed,network_error,1,2026-08-06T13:51:57.937384
pay_02210,cust_0766,4999,wallet,success,,2,2026-07-25T00:11:57.937389
pay_02211,cust_0046,2499,wallet,success,,1,2026-07-31T11:06:57.937393
pay_02212,cust_1390,199,upi,success,,1,2026-08-04T15:03:57.937398
pay_02213,cust_0284,1499,card,success,,1,2026-08-20T16:11:57.937403
pay_02214,cust_0688,199,netbanking,success,,1,2026-07-27T18:30:57.937408
pay_02215,cust_1176,1499,upi,success,,3,2026-07-31T14:06:57.937414
pay_02216,cust_1120,999,wallet,success,,2,2026-08-10T10:40:57.937418
pay_02217,cust_1120,299,card,success,,1,2026-08-10T23:13:57.937423
pay_02218,cust_0130,1499,netbanking,success,,1,2026-08-03T04:54:57.937427
pay_02219,cust_0425,9999,card,success,,1,2026-08-19T08:58:57.937439
pay_02220,cust_1373,4999,netbanking,success,,1,2026-07-27T18:17:57.937444
pay_02221,cust_1233,199,wallet,success,,1,2026-08-07T02:54:57.937449
pay_02222,cust_0971,2499,wallet,success,,1,2026-08-18T05:21:57.937453
pay_02223,cust_1085,4999,upi,success,,2,2026-08-17T17:05:57.937458
pay_02224,cust_1022,499,upi,success,,1,2026-08-14T18:03:57.937462
pay_02225,cust_1297,199,upi,success,,2,2026-07-25T18:23:57.937468
pay_02226,cust_1279,4999,wallet,success,,1,2026-08-04T05:39:57.937473
pay_02227,cust_0158,999,wallet,success,,1,2026-07-29T13:47:57.937477
pay_02228,cust_0936,499,card,success,,1,2026-07-31T05:33:57.937481
pay_02229,cust_0028,2499,netbanking,success,,1,2026-08-01T02:04:57.937486
pay_02230,cust_0663,199,netbanking,success,,1,2026-08-05T07:26:57.937491
pay_02231,cust_1292,2499,card,success,,2,2026-08-07T01:28:57.937495
pay_02232,cust_0541,4999,netbanking,failed,bank_error,1,2026-08-04T21:17:57.937500
pay_02233,cust_0409,499,card,success,,2,2026-08-17T13:46:57.937505
pay_02234,cust_0791,199,netbanking,success,,1,2026-07-27T21:21:57.937510
pay_02235,cust_1440,9999,upi,success,,1,2026-08-13T11:43:57.937514
pay_02236,cust_1434,1499,upi,success,,2,2026-08-20T15:26:57.937519
pay_02237,cust_0884,199,netbanking,failed,timeout,1,2026-08-12T08:27:57.937523
pay_02238,cust_1056,999,netbanking,success,,1,2026-07-25T13:10:57.937528
pay_02239,cust_0225,9999,netbanking,success,,1,2026-08-15T11:10:57.937532
pay_02240,cust_0687,1999,card,failed,insufficient_funds,1,2026-07-30T12:08:57.937537
pay_02241,cust_0567,1999,card,success,,1,2026-08-14T03:54:57.937542
pay_02242,cust_1381,299,netbanking,success,,1,2026-08-22T06:30:57.937546
pay_02243,cust_0179,1999,netbanking,success,,2,2026-07-30T23:29:57.937551
pay_02244,cust_0479,1999,upi,success,,1,2026-07-31T19:50:57.937556
pay_02245,cust_0948,4999,wallet,success,,2,2026-08-15T16:43:57.937560
pay_02246,cust_0111,1499,upi,success,,1,2026-08-11T14:00:57.937565
pay_02247,cust_0553,999,wallet,failed,network_error,1,2026-08-16T09:41:57.937569
pay_02248,cust_0683,2499,wallet,success,,1,2026-08-03T00:12:57.937574
pay_02249,cust_0609,9999,upi,failed,insufficient_funds,2,2026-08-12T00:41:57.937579
pay_02250,cust_0365,1499,wallet,failed,authentication_failed,2,2026-08-02T01:46:57.937584
pay_02251,cust_0056,2499,wallet,success,,1,2026-07-27T10:58:57.937589
pay_02252,cust_0895,2499,card,success,,2,2026-07-24T13:12:57.937594
pay_02253,cust_1265,199,upi,success,,1,2026-08-06T20:55:57.937598
pay_02254,cust_0016,499,netbanking,success,,1,2026-08-11T07:24:57.937603
pay_02255,cust_0265,1499,wallet,success,,1,2026-08-07T18:53:57.937607
pay_02256,cust_0119,199,card,failed,insufficient_funds,1,2026-07-25T07:35:57.937613
pay_02257,cust_0877,199,wallet,success,,1,2026-08-21T05:43:57.937618
pay_02258,cust_0389,499,netbanking,failed,authentication_failed,1,2026-08-15T18:20:57.937623
pay_02259,cust_1084,1499,upi,success,,1,2026-08-19T14:43:57.937627
pay_02260,cust_0939,999,netbanking,success,,1,2026-08-13T17:59:57.937632
pay_02261,cust_0751,299,wallet,success,,1,2026-07-31T03:26:57.937636
pay_02262,cust_0325,1999,upi,success,,1,2026-07-24T09:37:57.937641
pay_02263,cust_0721,299,netbanking,success,,2,2026-07-24T02:24:57.937645
pay_02264,cust_0225,1499,wallet,success,,1,2026-08-15T11:16:57.937651
pay_02265,cust_1226,1499,upi,success,,1,2026-07-31T03:52:57.937655
pay_02266,cust_0869,4999,wallet,failed,limit_exceeded,1,2026-08-03T22:23:57.937661
pay_02267,cust_0963,9999,netbanking,failed,bank_error,3,2026-08-04T13:51:57.937666
pay_02268,cust_1193,499,wallet,success,,2,2026-08-21T00:49:57.937670
pay_02269,cust_0547,1999,upi,success,,1,2026-08-19T21:44:57.937675
pay_02270,cust_0600,1999,wallet,failed,bank_error,1,2026-08-18T21:05:57.937679
pay_02271,cust_0261,299,netbanking,success,,2,2026-07-26T10:15:57.937684
pay_02272,cust_0678,9999,wallet,success,,1,2026-07-26T16:04:57.937689
pay_02273,cust_0781,1999,upi,success,,1,2026-08-16T01:29:57.937694
pay_02274,cust_0189,4999,wallet,success,,3,2026-07-27T18:28:57.937699
pay_02275,cust_0247,999,upi,success,,1,2026-08-04T01:22:57.937704
pay_02276,cust_0725,2499,upi,failed,bank_error,1,2026-07-24T06:43:57.937709
pay_02277,cust_0647,199,netbanking,success,,1,2026-08-13T14:13:57.937715
pay_02278,cust_0043,199,card,success,,1,2026-07-30T05:55:57.937719
pay_02279,cust_1114,199,card,failed,timeout,1,2026-07-29T14:05:57.937724
pay_02280,cust_0126,1999,upi,success,,1,2026-07-25T00:12:57.937729
pay_02281,cust_0946,4999,upi,success,,1,2026-08-15T12:18:57.937733
pay_02282,cust_1211,1499,netbanking,success,,1,2026-07-28T23:20:57.937738
pay_02283,cust_1058,9999,upi,failed,authentication_failed,1,2026-07-23T21:43:57.937743
pay_02284,cust_0230,1999,card,failed,limit_exceeded,1,2026-08-21T02:41:57.937748
pay_02285,cust_0979,4999,card,success,,1,2026-08-20T00:04:57.937753
pay_02286,cust_0358,1499,wallet,failed,limit_exceeded,1,2026-07-29T02:29:57.937757
pay_02287,cust_1123,1999,upi,success,,2,2026-07-24T23:31:57.937762
pay_02288,cust_0601,1499,wallet,success,,1,2026-08-20T14:32:57.937766
pay_02289,cust_0984,1499,netbanking,failed,network_error,1,2026-07-28T01:18:57.937772
pay_02290,cust_0405,999,netbanking,success,,2,2026-08-01T17:45:57.937776
pay_02291,cust_0402,499,upi,success,,2,2026-08-17T07:46:57.937781
pay_02292,cust_1466,199,upi,success,,1,2026-08-07T11:42:57.937785
pay_02293,cust_0762,199,upi,success,,2,2026-08-01T21:36:57.937790
pay_02294,cust_0335,2499,netbanking,success,,1,2026-07-30T03:30:57.937794
pay_02295,cust_0164,4999,wallet,success,,2,2026-08-07T00:12:57.937799
pay_02296,cust_0670,1999,card,success,,1,2026-08-13T18:10:57.937803
pay_02297,cust_0894,9999,upi,success,,1,2026-08-08T00:04:57.937808
pay_02298,cust_0896,4999,card,success,,1,2026-08-10T19:39:57.937814
pay_02299,cust_0674,499,netbanking,success,,1,2026-08-09T14:07:57.937818
pay_02300,cust_0119,9999,netbanking,success,,1,2026-08-05T18:49:57.937823
pay_02301,cust_0406,4999,card,success,,1,2026-08-18T23:36:57.937827
pay_02302,cust_1126,9999,upi,failed,limit_exceeded,2,2026-08-14T07:15:57.937836
pay_02303,cust_0710,1499,netbanking,failed,limit_exceeded,2,2026-08-14T08:10:57.937891
pay_02304,cust_0786,1499,card,success,,1,2026-08-14T16:06:57.937901
pay_02305,cust_0114,1499,wallet,failed,authentication_failed,1,2026-08-13T21:54:57.937910
pay_02306,cust_0436,4999,netbanking,success,,1,2026-07-26T06:30:57.937915
pay_02307,cust_1148,2499,card,success,,1,2026-08-10T19:55:57.937919
pay_02308,cust_0370,9999,card,success,,1,2026-08-14T21:16:57.937924
pay_02309,cust_0779,199,upi,success,,1,2026-07-24T17:28:57.937928
pay_02310,cust_0377,1499,upi,success,,1,2026-08-21T05:45:57.937932
pay_02311,cust_0842,299,netbanking,failed,timeout,1,2026-08-02T18:28:57.937937
pay_02312,cust_0791,499,netbanking,success,,3,2026-07-25T23:06:57.937942
pay_02313,cust_0194,299,card,failed,limit_exceeded,1,2026-07-29T11:08:57.937947
pay_02314,cust_1303,999,netbanking,failed,limit_exceeded,1,2026-08-21T14:58:57.937951
pay_02315,cust_1058,499,card,success,,1,2026-08-19T22:04:57.937956
pay_02316,cust_0693,499,netbanking,success,,1,2026-07-26T04:46:57.937960
pay_02317,cust_0151,299,wallet,success,,2,2026-07-30T17:19:57.937965
pay_02318,cust_0436,1499,wallet,success,,1,2026-08-20T17:59:57.937971
pay_02319,cust_0536,299,upi,success,,2,2026-08-14T14:36:57.937977
pay_02320,cust_0086,199,netbanking,success,,3,2026-08-13T00:36:57.937981
pay_02321,cust_0102,4999,upi,success,,2,2026-08-16T05:49:57.937986
pay_02322,cust_0287,9999,upi,success,,1,2026-08-15T22:55:57.937992
pay_02323,cust_1498,199,netbanking,success,,1,2026-07-27T01:23:57.937996
pay_02324,cust_0051,199,netbanking,failed,timeout,1,2026-08-03T09:45:57.938001
pay_02325,cust_1256,999,wallet,success,,1,2026-08-17T20:39:57.938006
pay_02326,cust_1458,499,netbanking,success,,1,2026-08-06T21:41:57.938010
pay_02327,cust_0893,299,upi,success,,1,2026-07-28T15:26:57.938015
pay_02328,cust_0601,199,card,success,,1,2026-08-06T17:42:57.938019
pay_02329,cust_1384,999,netbanking,success,,1,2026-08-05T15:28:57.938024
pay_02330,cust_1384,9999,upi,success,,1,2026-07-31T13:13:57.938029
pay_02331,cust_1344,4999,upi,success,,1,2026-07-29T19:47:57.938033
pay_02332,cust_0854,2499,netbanking,success,,1,2026-08-21T02:00:57.938038
pay_02333,cust_1097,4999,upi,success,,1,2026-07-24T00:27:57.938042
pay_02334,cust_0967,1999,card,success,,1,2026-08-01T16:04:57.938047
pay_02335,cust_0770,9999,wallet,success,,1,2026-07-22T10:07:57.938052
pay_02336,cust_1156,499,netbanking,failed,network_error,1,2026-08-07T13:55:57.938057
pay_02337,cust_0361,9999,card,success,,1,2026-08-13T09:26:57.938061
pay_02338,cust_1083,199,wallet,success,,3,2026-08-11T11:09:57.938066
pay_02339,cust_1494,4999,netbanking,success,,2,2026-07-31T02:01:57.938070
pay_02340,cust_1182,1499,wallet,failed,limit_exceeded,1,2026-08-19T11:52:57.938075
pay_02341,cust_0383,299,netbanking,success,,2,2026-08-09T21:52:57.938080
pay_02342,cust_0501,9999,upi,success,,1,2026-08-18T01:35:57.938086
pay_02343,cust_0379,199,upi,success,,1,2026-08-14T14:06:57.938091
pay_02344,cust_1080,199,card,failed,network_error,2,2026-07-30T14:02:57.938095
pay_02345,cust_0630,1499,wallet,success,,1,2026-08-07T03:33:57.938100
pay_02346,cust_0681,499,wallet,failed,network_error,1,2026-08-13T02:00:57.938105
pay_02347,cust_1419,2499,netbanking,failed,network_error,2,2026-08-20T19:26:57.938110
pay_02348,cust_0464,299,upi,success,,1,2026-07-24T20:46:57.938114
pay_02349,cust_0022,999,card,success,,1,2026-08-05T17:54:57.938118
pay_02350,cust_1431,199,netbanking,success,,1,2026-08-17T15:51:57.938123
pay_02351,cust_0889,999,card,success,,2,2026-07-22T15:40:57.938127
pay_02352,cust_0997,499,wallet,success,,2,2026-08-02T08:11:57.938132
pay_02353,cust_0608,999,netbanking,success,,1,2026-07-31T19:04:57.938137
pay_02354,cust_1109,199,netbanking,success,,2,2026-08-03T01:26:57.938141
pay_02355,cust_1464,999,wallet,failed,network_error,1,2026-07-30T07:49:57.938146
pay_02356,cust_0440,199,wallet,success,,1,2026-08-05T07:54:57.938150
pay_02357,cust_0919,999,wallet,success,,2,2026-07-22T18:34:57.938155
pay_02358,cust_0864,4999,netbanking,success,,1,2026-08-15T16:28:57.938159
pay_02359,cust_1313,299,netbanking,success,,1,2026-08-22T07:28:57.938164
pay_02360,cust_0450,199,netbanking,success,,2,2026-08-02T00:57:57.938169
pay_02361,cust_0268,1999,upi,failed,network_error,1,2026-07-25T16:38:57.938175
pay_02362,cust_1498,2499,wallet,success,,1,2026-08-10T21:24:57.938180
pay_02363,cust_1449,9999,netbanking,failed,bank_error,1,2026-08-09T09:32:57.938185
pay_02364,cust_0452,1999,netbanking,success,,1,2026-08-06T07:53:57.938189
pay_02365,cust_1101,2499,netbanking,success,,1,2026-08-21T02:30:57.938194
pay_02366,cust_1152,4999,card,success,,2,2026-07-30T21:33:57.938199
pay_02367,cust_1397,1999,card,success,,2,2026-08-05T03:45:57.938203
pay_02368,cust_0813,1499,netbanking,success,,1,2026-07-30T12:37:57.938209
pay_02369,cust_1107,4999,netbanking,success,,2,2026-08-16T05:34:57.938214
pay_02370,cust_0619,299,upi,success,,3,2026-07-31T23:24:57.938219
pay_02371,cust_0692,2499,card,success,,2,2026-08-10T06:02:57.938223
pay_02372,cust_0458,1999,card,failed,network_error,2,2026-08-19T09:58:57.938228
pay_02373,cust_0866,199,card,success,,1,2026-08-08T09:33:57.938233
pay_02374,cust_1330,199,card,success,,3,2026-07-28T13:07:57.938237
pay_02375,cust_1369,1999,upi,success,,1,2026-07-25T07:00:57.938242
pay_02376,cust_0060,1499,upi,success,,2,2026-08-02T06:45:57.938246
pay_02377,cust_0051,199,upi,success,,1,2026-07-24T03:35:57.938251
pay_02378,cust_0739,199,netbanking,success,,2,2026-07-23T01:55:57.938256
pay_02379,cust_0960,9999,wallet,success,,1,2026-08-13T15:45:57.938261
pay_02380,cust_0351,299,netbanking,success,,1,2026-08-15T09:40:57.938265
pay_02381,cust_0002,2499,upi,success,,1,2026-08-02T21:53:57.938270
pay_02382,cust_0650,299,netbanking,failed,network_error,2,2026-07-22T23:00:57.938275
pay_02383,cust_1208,299,wallet,success,,2,2026-08-03T14:04:57.938281
pay_02384,cust_1050,499,netbanking,success,,1,2026-08-20T04:59:57.938285
pay_02385,cust_0396,9999,card,success,,1,2026-08-12T10:21:57.938290
pay_02386,cust_0778,2499,card,success,,1,2026-08-10T01:33:57.938294
pay_02387,cust_1142,299,wallet,success,,1,2026-08-05T02:40:57.938299
pay_02388,cust_0402,999,upi,success,,1,2026-08-02T20:57:57.938303
pay_02389,cust_1275,299,upi,success,,1,2026-08-16T02:01:57.938308
pay_02390,cust_0010,1999,card,success,,2,2026-08-15T13:39:57.938312
pay_02391,cust_1413,499,wallet,failed,timeout,1,2026-08-02T11:07:57.938317
pay_02392,cust_0825,9999,wallet,failed,bank_error,1,2026-07-25T14:37:57.938322
pay_02393,cust_1341,999,netbanking,success,,2,2026-08-17T15:55:57.938327
pay_02394,cust_1452,9999,netbanking,failed,bank_error,1,2026-08-09T19:46:57.938331
pay_02395,cust_0128,2499,upi,success,,1,2026-08-19T16:46:57.938336
pay_02396,cust_0219,299,upi,success,,2,2026-08-18T20:16:57.938341
pay_02397,cust_0272,2499,wallet,failed,network_error,1,2026-08-05T05:54:57.938345
pay_02398,cust_0011,2499,netbanking,success,,1,2026-08-02T12:50:57.938350
pay_02399,cust_0843,2499,card,success,,3,2026-08-14T23:56:57.938354
pay_02400,cust_0009,999,card,success,,1,2026-08-13T03:44:57.938360
pay_02401,cust_0894,9999,netbanking,success,,1,2026-08-05T22:19:57.938364
pay_02402,cust_0208,499,card,success,,2,2026-08-18T12:36:57.938369
pay_02403,cust_1200,299,upi,success,,1,2026-07-24T18:38:57.938373
pay_02404,cust_1413,2499,wallet,success,,1,2026-08-01T08:50:57.938378
pay_02405,cust_1393,199,upi,success,,1,2026-07-26T05:37:57.938383
pay_02406,cust_0050,199,netbanking,success,,1,2026-08-06T08:24:57.938388
pay_02407,cust_0345,499,netbanking,failed,limit_exceeded,1,2026-08-04T15:14:57.938392
pay_02408,cust_0573,4999,netbanking,success,,1,2026-07-27T04:18:57.938397
pay_02409,cust_0639,2499,upi,success,,1,2026-08-01T21:51:57.938401
pay_02410,cust_0725,9999,wallet,success,,1,2026-08-16T18:51:57.938406
pay_02411,cust_1009,9999,upi,failed,insufficient_funds,1,2026-07-26T07:23:57.938411
pay_02412,cust_0477,499,upi,success,,3,2026-07-31T17:54:57.938415
pay_02413,cust_1261,1999,card,success,,1,2026-07-23T23:33:57.938420
pay_02414,cust_0765,199,wallet,failed,limit_exceeded,1,2026-08-07T15:50:57.938424
pay_02415,cust_1099,199,wallet,failed,limit_exceeded,3,2026-08-15T22:22:57.938429
pay_02416,cust_0715,9999,wallet,success,,2,2026-08-10T11:58:57.938434
pay_02417,cust_1302,499,upi,success,,1,2026-08-14T01:56:57.938439
pay_02418,cust_0298,1499,wallet,success,,2,2026-07-23T01:10:57.938444
pay_02419,cust_0353,4999,wallet,failed,insufficient_funds,1,2026-08-11T01:18:57.938449
pay_02420,cust_1048,199,wallet,failed,limit_exceeded,1,2026-08-10T17:43:57.938455
pay_02421,cust_0342,199,wallet,success,,2,2026-08-06T13:59:57.938459
pay_02422,cust_1087,4999,card,success,,1,2026-08-19T07:47:57.938464
pay_02423,cust_0581,499,wallet,success,,1,2026-08-02T02:12:57.938469
pay_02424,cust_0149,199,upi,success,,2,2026-08-20T02:11:57.938473
pay_02425,cust_1220,499,card,success,,2,2026-07-25T10:55:57.938478
pay_02426,cust_0736,499,netbanking,failed,limit_exceeded,3,2026-07-25T06:12:57.938484
pay_02427,cust_1307,999,wallet,success,,1,2026-07-30T12:51:57.938488
pay_02428,cust_0896,1499,wallet,success,,1,2026-08-09T14:26:57.938492
pay_02429,cust_0228,2499,upi,success,,1,2026-08-03T15:25:57.938497
pay_02430,cust_0677,999,upi,success,,1,2026-07-28T14:51:57.938501
pay_02431,cust_1100,299,upi,failed,insufficient_funds,1,2026-07-30T22:56:57.938506
pay_02432,cust_1094,9999,card,success,,2,2026-08-14T13:37:57.938511
pay_02433,cust_1390,499,netbanking,success,,1,2026-08-12T18:07:57.938515
pay_02434,cust_0785,1999,netbanking,success,,1,2026-08-09T01:07:57.938520
pay_02435,cust_0174,299,upi,success,,2,2026-08-12T17:18:57.938524
pay_02436,cust_1430,1999,upi,success,,1,2026-08-11T04:05:57.938529
pay_02437,cust_0691,1499,wallet,success,,1,2026-07-29T18:40:57.938534
pay_02438,cust_0796,199,card,success,,1,2026-08-15T13:21:57.938538
pay_02439,cust_0803,299,netbanking,success,,2,2026-08-01T16:22:57.938544
pay_02440,cust_1283,4999,upi,success,,2,2026-08-08T21:23:57.938548
pay_02441,cust_0937,199,card,success,,1,2026-07-29T07:02:57.938552
pay_02442,cust_0696,499,card,failed,authentication_failed,2,2026-07-29T01:39:57.938557
pay_02443,cust_0362,299,netbanking,success,,1,2026-08-16T20:57:57.938562
pay_02444,cust_1274,199,card,success,,3,2026-08-19T15:51:57.938566
pay_02445,cust_0153,199,upi,success,,1,2026-08-12T02:18:57.938571
pay_02446,cust_0541,299,netbanking,failed,authentication_failed,1,2026-08-12T20:55:57.938576
pay_02447,cust_1455,1499,card,success,,1,2026-07-28T13:56:57.938581
pay_02448,cust_0332,499,netbanking,success,,2,2026-07-25T16:22:57.938586
pay_02449,cust_1021,1499,card,success,,2,2026-08-14T11:45:57.938591
pay_02450,cust_0498,2499,wallet,failed,authentication_failed,1,2026-08-18T22:09:57.938595
pay_02451,cust_1083,4999,netbanking,failed,limit_exceeded,1,2026-08-01T08:56:57.938600
pay_02452,cust_0072,499,wallet,success,,1,2026-08-12T07:07:57.938604
pay_02453,cust_1373,1499,card,success,,1,2026-08-03T06:50:57.938609
pay_02454,cust_0215,9999,netbanking,failed,insufficient_funds,1,2026-08-22T08:32:57.938614
pay_02455,cust_0290,199,wallet,success,,1,2026-08-01T00:21:57.938618
pay_02456,cust_0058,2499,wallet,success,,2,2026-08-15T16:47:57.938623
pay_02457,cust_0884,4999,card,success,,1,2026-08-06T06:12:57.938627
pay_02458,cust_0165,1499,wallet,success,,1,2026-07-23T08:54:57.938631
pay_02459,cust_0021,199,upi,success,,1,2026-08-06T03:55:57.938637
pay_02460,cust_0030,1499,wallet,success,,2,2026-08-13T13:02:57.938642
pay_02461,cust_0726,1499,netbanking,success,,2,2026-07-27T02:53:57.938646
pay_02462,cust_1315,1499,netbanking,success,,1,2026-08-12T16:09:57.938651
pay_02463,cust_0790,199,netbanking,success,,1,2026-08-16T06:27:57.938655
pay_02464,cust_0471,9999,netbanking,success,,1,2026-07-24T01:28:57.938661
pay_02465,cust_0568,2499,card,success,,1,2026-07-26T03:32:57.938665
pay_02466,cust_0935,9999,netbanking,success,,1,2026-08-01T03:02:57.938669
pay_02467,cust_1437,4999,card,failed,timeout,1,2026-08-09T01:33:57.938674
pay_02468,cust_0758,999,netbanking,failed,timeout,1,2026-08-08T15:32:57.938687
pay_02469,cust_0591,299,upi,failed,insufficient_funds,1,2026-07-27T16:19:57.938692
pay_02470,cust_1441,199,netbanking,success,,1,2026-07-25T01:26:57.938698
pay_02471,cust_1361,2499,card,success,,1,2026-08-18T04:20:57.938703
pay_02472,cust_0699,1499,card,success,,2,2026-08-19T13:27:57.938707
pay_02473,cust_0981,4999,card,success,,1,2026-07-30T11:07:57.938712
pay_02474,cust_0291,4999,wallet,failed,insufficient_funds,1,2026-08-13T23:42:57.938717
pay_02475,cust_0596,2499,card,success,,1,2026-08-04T07:14:57.938721
pay_02476,cust_1164,1999,netbanking,success,,1,2026-08-13T21:31:57.938726
pay_02477,cust_0674,999,card,success,,1,2026-08-13T09:51:57.938730
pay_02478,cust_0333,199,netbanking,success,,1,2026-08-19T05:36:57.938736
pay_02479,cust_1361,199,upi,success,,1,2026-08-03T10:22:57.938740
pay_02480,cust_1024,1999,wallet,success,,2,2026-07-24T01:56:57.938745
pay_02481,cust_0348,999,card,failed,authentication_failed,1,2026-08-03T17:08:57.938750
pay_02482,cust_0268,299,upi,failed,authentication_failed,1,2026-08-16T23:01:57.938755
pay_02483,cust_0885,299,card,success,,2,2026-07-29T02:20:57.938759
pay_02484,cust_0023,2499,card,success,,2,2026-07-22T14:51:57.938764
pay_02485,cust_1291,1499,card,success,,1,2026-08-08T08:19:57.938768
pay_02486,cust_0574,4999,upi,failed,insufficient_funds,2,2026-08-10T19:07:57.938773
pay_02487,cust_1243,499,card,success,,2,2026-08-18T23:43:57.938778
pay_02488,cust_1233,4999,upi,success,,1,2026-07-26T05:20:57.938782
pay_02489,cust_0103,2499,wallet,success,,1,2026-08-06T14:53:57.938789
pay_02490,cust_0301,4999,upi,success,,1,2026-08-18T06:01:57.938793
pay_02491,cust_0474,9999,netbanking,failed,limit_exceeded,3,2026-07-25T23:15:57.938798
pay_02492,cust_0047,2499,netbanking,success,,2,2026-08-10T23:10:57.938802
pay_02493,cust_0120,199,upi,failed,limit_exceeded,2,2026-08-08T07:16:57.938807
pay_02494,cust_0768,199,upi,success,,1,2026-08-05T07:36:57.938811
pay_02495,cust_1311,1499,netbanking,success,,1,2026-08-06T01:54:57.938816
pay_02496,cust_1273,199,wallet,success,,1,2026-07-23T07:02:57.938820
pay_02497,cust_0226,999,card,failed,bank_error,1,2026-07-23T11:13:57.938825
pay_02498,cust_1176,1999,netbanking,success,,1,2026-08-03T19:22:57.938830
pay_02499,cust_0276,2499,netbanking,success,,1,2026-07-26T00:08:57.938835
pay_02500,cust_0340,9999,netbanking,success,,1,2026-07-26T06:42:57.938839
pay_02501,cust_0178,199,upi,success,,1,2026-07-26T23:44:57.938844
pay_02502,cust_0623,999,wallet,success,,1,2026-08-16T23:04:57.938848
pay_02503,cust_1127,4999,card,success,,2,2026-08-10T21:04:57.938853
pay_02504,cust_1207,499,upi,failed,authentication_failed,1,2026-08-05T05:01:57.938857
pay_02505,cust_0551,1499,upi,success,,2,2026-08-13T13:56:57.938862
pay_02506,cust_0230,4999,upi,success,,1,2026-08-11T22:43:57.938866
pay_02507,cust_0724,499,wallet,failed,bank_error,1,2026-08-01T05:06:57.938871
pay_02508,cust_1373,299,wallet,success,,1,2026-08-15T22:19:57.938875
pay_02509,cust_0122,2499,upi,failed,timeout,1,2026-07-22T16:50:57.938880
pay_02510,cust_0795,299,netbanking,failed,authentication_failed,1,2026-08-11T08:28:57.938884
pay_02511,cust_0767,199,wallet,failed,bank_error,1,2026-08-11T08:07:57.938890
pay_02512,cust_1378,2499,netbanking,success,,1,2026-08-21T19:46:57.938894
pay_02513,cust_0448,199,netbanking,success,,1,2026-08-21T08:26:57.938899
