payment_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,created_at,recovered,recovered_amount
pay_02128,cust_1114,2499,wallet,failed,authentication_failed,2,2026-07-30T22:23:57.937003,False,0
pay_02134,cust_1062,4999,upi,failed,limit_exceeded,1,2026-08-06T09:24:57.937033,False,0
pay_02136,cust_1325,4999,netbanking,failed,insufficient_funds,1,2026-08-01T20:24:57.937042,False,0
pay_02138,cust_1492,9999,netbanking,failed,timeout,2,2026-07-28T02:42:57.937052,False,0
pay_02142,cust_0055,499,wallet,failed,bank_error,1,2026-08-02T19:37:57.937071,True,499
pay_02143,cust_0543,9999,wallet,failed,insufficient_funds,1,2026-08-15T03:29:57.937075,False,0
pay_02144,cust_1083,1499,wallet,failed,bank_error,2,2026-08-16T20:10:57.937080,False,0
pay_02145,cust_0338,1499,card,failed,authentication_failed,2,2026-08-06T08:27:57.937084,False,0
pay_02149,cust_0013,2499,upi,failed,timeout,1,2026-08-16T05:25:57.937105,False,0
pay_02151,cust_0265,4999,card,failed,insufficient_funds,1,2026-08-13T01:36:57.937114,False,0
pay_02152,cust_1418,299,netbanking,failed,authentication_failed,1,2026-07-30T19:22:57.937119,False,0
pay_02154,cust_0040,999,netbanking,failed,insufficient_funds,1,2026-08-13T22:43:57.937128,False,0
pay_02160,cust_0529,9999,wallet,failed,bank_error,3,2026-07-23T08:43:57.937155,False,0
pay_02166,cust_1102,2499,wallet,failed,limit_exceeded,2,2026-07-24T01:59:57.937184,False,0
pay_02168,cust_0351,1499,netbanking,failed,insufficient_funds,1,2026-08-13T16:34:57.937193,False,0
pay_02176,cust_1172,4999,netbanking,failed,authentication_failed,1,2026-08-03T18:14:57.937231,False,0
pay_02177,cust_0493,299,card,failed,limit_exceeded,1,2026-08-10T13:18:57.937235,False,0
pay_02179,cust_0268,4999,upi,failed,timeout,3,2026-07-23T09:13:57.937245,False,0
pay_02181,cust_1040,199,upi,failed,insufficient_funds,2,2026-07-26T07:57:57.937254,True,199
pay_02183,cust_0485,9999,netbanking,failed,network_error,2,2026-07-24T20:32:57.937263,False,0
pay_02184,cust_0056,199,card,failed,timeout,1,2026-08-21T16:58:57.937268,False,0
pay_02188,cust_1081,1499,card,failed,insufficient_funds,1,2026-08-16T11:14:57.937287,True,1499
pay_02201,cust_0359,2499,wallet,failed,limit_exceeded,1,2026-08-18T02:45:57.937347,False,0
pay_02207,cust_0159,9999,card,failed,timeout,1,2026-07-29T21:58:57.937375,True,9999
pay_02209,cust_0887,999,upi,failed,network_error,1,2026-08-06T13:51:57.937384,True,999
pay_02232,cust_0541,4999,netbanking,failed,bank_error,1,2026-08-04T21:17:57.937500,False,0
pay_02237,cust_0884,199,netbanking,failed,timeout,1,2026-08-12T08:27:57.937523,True,199
pay_02240,cust_0687,1999,card,failed,insufficient_funds,1,2026-07-30T12:08:57.937537,True,1999
pay_02247,cust_0553,999,wallet,failed,network_error,1,2026-08-16T09:41:57.937569,False,0
pay_02249,cust_0609,9999,upi,failed,insufficient_funds,2,2026-08-12T00:41:57.937579,True,9999
pay_02250,cust_0365,1499,wallet,failed,authentication_failed,2,2026-08-02T01:46:57.937584,True,1499
pay_02256,cust_0119,199,card,failed,insufficient_funds,1,2026-07-25T07:35:57.937613,False,0
pay_02258,cust_0389,499,netbanking,failed,authentication_failed,1,2026-08-15T18:20:57.937623,False,0
pay_02266,cust_0869,4999,wallet,failed,limit_exceeded,1,2026-08-03T22:23:57.937661,False,0
pay_02267,cust_0963,9999,netbanking,failed,bank_error,3,2026-08-04T13:51:57.937666,False,0
pay_02270,cust_0600,1999,wallet,failed,bank_error,1,2026-08-18T21:05:57.937679,True,1999
pay_02276,cust_0725,2499,upi,failed,bank_error,1,2026-07-24T06:43:57.937709,True,2499
pay_02279,cust_1114,199,card,failed,timeout,1,2026-07-29T14:05:57.937724,False,0
pay_02283,cust_1058,9999,upi,failed,authentication_failed,1,2026-07-23T21:43:57.937743,True,9999
pay_02284,cust_0230,1999,card,failed,limit_exceeded,1,2026-08-21T02:41:57.937748,False,0
pay_02286,cust_0358,1499,wallet,failed,limit_exceeded,1,2026-07-29T02:29:57.937757,False,0
pay_02289,cust_0984,1499,netbanking,failed,network_error,1,2026-07-28T01:18:57.937772,False,0
pay_02302,cust_1126,9999,upi,failed,limit_exceeded,2,2026-08-14T07:15:57.937836,False,0
pay_02303,cust_0710,1499,netbanking,failed,limit_exceeded,2,2026-08-14T08:10:57.937891,False,0
pay_02305,cust_0114,1499,wallet,failed,authentication_failed,1,2026-08-13T21:54:57.937910,False,0
pay_02311,cust_0842,299,netbanking,failed,timeout,1,2026-08-02T18:28:57.937937,False,0
pay_02313,cust_0194,299,card,failed,limit_exceeded,1,2026-07-29T11:08:57.937947,True,299
pay_02314,cust_1303,999,netbanking,failed,limit_exceeded,1,2026-08-21T14:58:57.937951,True,999
pay_02324,cust_0051,199,netbanking,failed,timeout,1,2026-08-03T09:45:57.938001,False,0
pay_02336,cust_1156,499,netbanking,failed,network_error,1,2026-08-07T13:55:57.938057,True,499
pay_02340,cust_1182,1499,wallet,failed,limit_exceeded,1,2026-08-19T11:52:57.938075,False,0
pay_02344,cust_1080,199,card,failed,network_error,2,2026-07-30T14:02:57.938095,True,199
pay_02346,cust_0681,499,wallet,failed,network_error,1,2026-08-13T02:00:57.938105,True,499
pay_02347,cust_1419,2499,netbanking,failed,network_error,2,2026-08-20T19:26:57.938110,True,2499
pay_02355,cust_1464,999,wallet,failed,network_error,1,2026-07-30T07:49:57.938146,False,0
pay_02361,cust_0268,1999,upi,failed,network_error,1,2026-07-25T16:38:57.938175,True,1999
pay_02363,cust_1449,9999,netbanking,failed,bank_error,1,2026-08-09T09:32:57.938185,False,0
pay_02372,cust_0458,1999,card,failed,network_error,2,2026-08-19T09:58:57.938228,True,1999
pay_02382,cust_0650,299,netbanking,failed,network_error,2,2026-07-22T23:00:57.938275,True,299
pay_02391,cust_1413,499,wallet,failed,timeout,1,2026-08-02T11:07:57.938317,True,499
pay_02392,cust_0825,9999,wallet,failed,bank_error,1,2026-07-25T14:37:57.938322,True,9999
pay_02394,cust_1452,9999,netbanking,failed,bank_error,1,2026-08-09T19:46:57.938331,True,9999
pay_02397,cust_0272,2499,wallet,failed,network_error,1,2026-08-05T05:54:57.938345,True,2499
pay_02407,cust_0345,499,netbanking,failed,limit_exceeded,1,2026-08-04T15:14:57.938392,False,0
pay_02411,cust_1009,9999,upi,failed,insufficient_funds,1,2026-07-26T07:23:57.938411,True,9999
pay_02414,cust_0765,199,wallet,failed,limit_exceeded,1,2026-08-07T15:50:57.938424,True,199
pay_02415,cust_1099,199,wallet,failed,limit_exceeded,3,2026-08-15T22:22:57.938429,False,0
pay_02419,cust_0353,4999,wallet,failed,insufficient_funds,1,2026-08-11T01:18:57.938449,False,0
pay_02420,cust_1048,199,wallet,failed,limit_exceeded,1,2026-08-10T17:43:57.938455,False,0
pay_02426,cust_0736,499,netbanking,failed,limit_exceeded,3,2026-07-25T06:12:57.938484,False,0
pay_02431,cust_1100,299,upi,failed,insufficient_funds,1,2026-07-30T22:56:57.938506,True,299
pay_02442,cust_0696,499,card,failed,authentication_failed,2,2026-07-29T01:39:57.938557,True,499
pay_02446,cust_0541,299,netbanking,failed,authentication_failed,1,2026-08-12T20:55:57.938576,True,299
pay_02450,cust_0498,2499,wallet,failed,authentication_failed,1,2026-08-18T22:09:57.938595,True,2499
pay_02451,cust_1083,4999,netbanking,failed,limit_exceeded,1,2026-08-01T08:56:57.938600,True,4999
pay_02454,cust_0215,9999,netbanking,failed,insufficient_funds,1,2026-08-22T08:32:57.938614,True,9999
pay_02467,cust_1437,4999,card,failed,timeout,1,2026-08-09T01:33:57.938674,True,4999
pay_02468,cust_0758,999,netbanking,failed,timeout,1,2026-08-08T15:32:57.938687,True,999
pay_02469,cust_0591,299,upi,failed,insufficient_funds,1,2026-07-27T16:19:57.938692,False,0
pay_02474,cust_0291,4999,wallet,failed,insufficient_funds,1,2026-08-13T23:42:57.938717,False,0
pay_02481,cust_0348,999,card,failed,authentication_failed,1,2026-08-03T17:08:57.938750,False,0
pay_02482,cust_0268,299,upi,failed,authentication_failed,1,2026-08-16T23:01:57.938755,True,299
pay_02486,cust_0574,4999,upi,failed,insufficient_funds,2,2026-08-10T19:07:57.938773,False,0
pay_02491,cust_0474,9999,netbanking,failed,limit_exceeded,3,2026-07-25T23:15:57.938798,False,0
pay_02493,cust_0120,199,upi,failed,limit_exceeded,2,2026-08-08T07:16:57.938807,False,0
pay_02497,cust_0226,999,card,failed,bank_error,1,2026-07-23T11:13:57.938825,False,0
pay_02504,cust_1207,499,upi,failed,authentication_failed,1,2026-08-05T05:01:57.938857,False,0
pay_02507,cust_0724,499,wallet,failed,bank_error,1,2026-08-01T05:06:57.938871,True,499
pay_02509,cust_0122,2499,upi,failed,timeout,1,2026-07-22T16:50:57.938880,True,2499
pay_02510,cust_0795,299,netbanking,failed,authentication_failed,1,2026-08-11T08:28:57.938884,True,299
pay_02511,cust_0767,199,wallet,failed,bank_error,1,2026-08-11T08:07:57.938890,False,0
pay_02518,cust_0846,499,upi,failed,network_error,1,2026-08-11T12:14:57.938922,True,499
pay_02522,cust_0046,1999,wallet,failed,network_error,1,2026-08-20T14:26:57.938941,False,0
pay_02535,cust_0737,1499,card,failed,bank_error,3,2026-08-08T23:54:57.939002,False,0
pay_02555,cust_0592,999,card,failed,limit_exceeded,2,2026-07-23T11:47:57.939093,True,999
pay_02557,cust_1058,1499,upi,failed,authentication_failed,1,2026-08-09T13:28:57.939103,False,0
pay_02561,cust_1026,199,upi,failed,limit_exceeded,1,2026-08-21T21:09:57.939121,True,199
pay_02566,cust_1079,2499,upi,failed,insufficient_funds,1,2026-07-29T19:10:57.939145,True,2499
pay_02568,cust_1009,299,card,failed,insufficient_funds,2,2026-08-07T08:21:57.939154,False,0
pay_02573,cust_0729,4999,card,failed,timeout,1,2026-08-09T16:46:57.939177,True,4999
pay_02585,cust_0070,299,card,failed,timeout,1,2026-08-13T18:51:57.939232,False,0
pay_02588,cust_0022,2499,card,failed,limit_exceeded,1,2026-08-09T17:21:57.939246,True,2499
pay_02591,cust_0932,9999,upi,failed,bank_error,2,2026-08-12T13:16:57.939260,False,0
pay_02592,cust_0926,1999,netbanking,failed,bank_error,1,2026-08-12T13:23:57.939264,False,0
pay_02597,cust_1383,9999,card,failed,insufficient_funds,1,2026-07-27T11:29:57.939289,False,0
pay_02601,cust_0715,499,netbanking,failed,insufficient_funds,1,2026-08-04T12:00:57.939307,True,499
pay_02603,cust_0827,1999,card,failed,bank_error,1,2026-08-14T11:25:57.939316,True,1999
pay_02606,cust_0911,1999,wallet,failed,insufficient_funds,1,2026-08-02T20:21:57.939330,False,0
pay_02609,cust_0078,299,wallet,failed,insufficient_funds,1,2026-08-21T07:39:57.939343,False,0
pay_02612,cust_1135,4999,wallet,failed,bank_error,1,2026-08-06T10:26:57.939356,False,0
pay_02616,cust_1262,1499,card,failed,limit_exceeded,1,2026-07-24T08:29:57.939375,False,0
pay_02617,cust_0477,2499,card,failed,limit_exceeded,1,2026-08-15T03:41:57.939381,False,0
pay_02619,cust_0826,1499,upi,failed,authentication_failed,1,2026-08-03T19:52:57.939390,False,0
pay_02624,cust_1082,499,wallet,failed,bank_error,1,2026-07-24T16:31:57.939414,False,0
pay_02636,cust_0889,4999,netbanking,failed,timeout,1,2026-07-23T00:30:57.939479,False,0
pay_02637,cust_1307,1999,card,failed,authentication_failed,2,2026-08-03T07:54:57.939484,False,0
pay_02646,cust_0094,999,wallet,failed,limit_exceeded,1,2026-08-17T23:09:57.939525,True,999
pay_02651,cust_1009,2499,upi,failed,authentication_failed,3,2026-07-30T20:20:57.939547,False,0
pay_02655,cust_0511,1499,netbanking,failed,insufficient_funds,2,2026-07-31T21:16:57.939567,False,0
pay_02656,cust_0272,4999,card,failed,bank_error,1,2026-08-20T07:16:57.939571,True,4999
pay_02661,cust_0170,499,wallet,failed,authentication_failed,3,2026-07-30T01:01:57.939595,False,0
pay_02662,cust_0526,2499,netbanking,failed,limit_exceeded,1,2026-08-02T17:35:57.939600,True,2499
pay_02663,cust_0439,499,card,failed,timeout,1,2026-07-27T16:25:57.939605,True,499
pay_02666,cust_0114,499,card,failed,insufficient_funds,1,2026-07-22T11:24:57.939618,False,0
pay_02668,cust_0524,2499,wallet,failed,limit_exceeded,1,2026-08-02T11:17:57.939627,False,0
pay_02675,cust_0092,299,upi,failed,bank_error,1,2026-08-12T15:56:57.939660,True,299
pay_02676,cust_1012,4999,upi,failed,timeout,2,2026-08-10T10:52:57.939665,True,4999
pay_02678,cust_0186,299,wallet,failed,insufficient_funds,1,2026-07-31T15:59:57.939674,False,0
pay_02681,cust_0498,1499,card,failed,insufficient_funds,2,2026-08-16T23:01:57.939689,False,0
pay_02682,cust_1432,4999,wallet,failed,bank_error,1,2026-08-12T17:51:57.939693,True,4999
pay_02686,cust_0919,2499,netbanking,failed,timeout,1,2026-08-06T01:50:57.939711,False,0
pay_02687,cust_0863,199,netbanking,failed,limit_exceeded,1,2026-08-04T16:22:57.939716,False,0
pay_02690,cust_0529,299,wallet,failed,authentication_failed,1,2026-07-26T11:25:57.939730,False,0
pay_02705,cust_0468,9999,upi,failed,limit_exceeded,1,2026-08-19T06:46:57.939801,False,0
pay_02710,cust_1495,299,wallet,failed,bank_error,1,2026-07-29T04:44:57.939824,False,0
pay_02721,cust_0669,1499,upi,failed,timeout,1,2026-08-10T21:09:57.939876,False,0
pay_02722,cust_0928,1999,card,failed,insufficient_funds,1,2026-07-24T18:37:57.939881,False,0
pay_02735,cust_1291,1999,upi,failed,authentication_failed,1,2026-07-25T00:19:57.939943,False,0
pay_02736,cust_1451,999,wallet,failed,limit_exceeded,2,2026-08-06T11:29:57.939948,False,0
pay_02737,cust_0142,2499,netbanking,failed,authentication_failed,1,2026-08-05T08:19:57.939952,False,0
pay_02738,cust_0951,2499,upi,failed,network_error,1,2026-08-02T22:56:57.939957,False,0
pay_02740,cust_1278,4999,wallet,failed,authentication_failed,1,2026-07-29T14:47:57.939966,True,4999
pay_02750,cust_1031,2499,upi,failed,timeout,1,2026-07-24T08:47:57.940014,True,2499
pay_02752,cust_0225,1999,card,failed,network_error,2,2026-07-23T07:41:57.940024,True,1999
pay_02755,cust_0688,1999,card,failed,timeout,2,2026-07-25T00:09:57.940039,False,0
pay_02766,cust_0755,199,card,failed,network_error,1,2026-08-01T00:07:57.940091,True,199
pay_02768,cust_1235,4999,wallet,failed,insufficient_funds,1,2026-08-07T04:31:57.940101,True,4999
pay_02769,cust_1220,4999,wallet,failed,insufficient_funds,1,2026-08-05T19:42:57.940105,True,4999
pay_02773,cust_1322,1499,upi,failed,authentication_failed,2,2026-08-09T23:09:57.940125,False,0
pay_02776,cust_0200,199,upi,failed,timeout,1,2026-07-24T09:05:57.940139,False,0
pay_02780,cust_0567,1999,card,failed,authentication_failed,1,2026-08-20T06:09:57.940158,False,0
pay_02782,cust_0981,199,card,failed,limit_exceeded,1,2026-07-22T11:31:57.940167,False,0
pay_02783,cust_1152,1499,netbanking,failed,insufficient_funds,3,2026-08-03T11:51:57.940172,False,0
pay_02786,cust_1372,999,card,failed,bank_error,1,2026-08-02T00:25:57.940186,True,999
pay_02787,cust_0309,499,upi,failed,authentication_failed,1,2026-08-02T11:30:57.940191,True,499
pay_02792,cust_1411,4999,netbanking,failed,timeout,1,2026-08-09T11:56:57.940215,True,4999
pay_02793,cust_0416,1999,upi,failed,bank_error,1,2026-08-22T08:54:57.940220,True,1999
pay_02795,cust_0937,1999,card,failed,authentication_failed,1,2026-08-14T22:39:57.940229,False,0
pay_02796,cust_0550,499,wallet,failed,bank_error,1,2026-07-25T14:37:57.940234,True,499
pay_02797,cust_1308,199,wallet,failed,authentication_failed,1,2026-08-15T22:13:57.940239,False,0
pay_02802,cust_0428,9999,wallet,failed,authentication_failed,1,2026-08-21T02:21:57.940261,False,0
pay_02803,cust_1228,999,netbanking,failed,bank_error,1,2026-08-05T04:54:57.940266,False,0
pay_02806,cust_0082,4999,upi,failed,authentication_failed,1,2026-08-11T02:01:57.940280,False,0
pay_02810,cust_1117,299,wallet,failed,timeout,1,2026-08-17T07:18:57.940301,False,0
pay_02811,cust_0805,199,upi,failed,limit_exceeded,1,2026-08-15T08:40:57.940305,False,0
pay_02816,cust_0501,1999,wallet,failed,insufficient_funds,1,2026-08-05T01:57:57.940328,True,1999
pay_02818,cust_0256,2499,wallet,failed,insufficient_funds,2,2026-08-06T07:32:57.940337,True,2499
pay_02821,cust_0525,1999,netbanking,failed,insufficient_funds,2,2026-08-15T17:10:57.940351,False,0
pay_02824,cust_0538,199,upi,failed,timeout,1,2026-07-26T14:34:57.940365,True,199
pay_02829,cust_1219,9999,netbanking,failed,insufficient_funds,1,2026-08-04T07:09:57.940390,False,0
pay_02830,cust_1029,9999,wallet,failed,network_error,1,2026-08-03T10:05:57.940395,False,0
pay_02833,cust_0002,1499,card,failed,bank_error,1,2026-08-08T05:50:57.940409,True,1499
pay_02836,cust_0874,299,netbanking,failed,limit_exceeded,2,2026-07-27T23:41:57.940422,False,0
pay_02837,cust_0180,999,upi,failed,insufficient_funds,1,2026-08-21T00:31:57.940427,False,0
pay_02846,cust_1427,9999,wallet,failed,authentication_failed,1,2026-08-22T07:56:57.940467,False,0
pay_02848,cust_0974,999,wallet,failed,network_error,1,2026-08-19T16:09:57.940477,True,999
pay_02851,cust_1071,199,upi,failed,authentication_failed,1,2026-08-01T09:00:57.940493,False,0
pay_02853,cust_1041,9999,wallet,failed,insufficient_funds,1,2026-07-31T00:02:57.940502,True,9999
pay_02854,cust_0727,4999,card,failed,insufficient_funds,1,2026-08-19T18:39:57.940507,False,0
pay_02862,cust_0613,2499,netbanking,failed,timeout,1,2026-08-05T23:37:57.940545,False,0
pay_02864,cust_0861,9999,upi,failed,bank_error,3,2026-08-02T06:05:57.940554,False,0
pay_02869,cust_1325,999,netbanking,failed,insufficient_funds,2,2026-08-11T08:06:57.940580,False,0
pay_02870,cust_1390,9999,netbanking,failed,limit_exceeded,2,2026-07-31T20:58:57.940585,True,9999
pay_02871,cust_1132,499,upi,failed,timeout,1,2026-08-19T13:48:57.940589,False,0
pay_02873,cust_1147,299,wallet,failed,authentication_failed,2,2026-08-05T08:25:57.940600,False,0
pay_02874,cust_0512,999,netbanking,failed,network_error,1,2026-08-19T19:45:57.940605,True,999
pay_02878,cust_0848,1999,upi,failed,bank_error,1,2026-08-17T17:10:57.940624,True,1999
pay_02884,cust_0340,299,upi,failed,insufficient_funds,1,2026-08-21T00:09:57.940652,True,299
pay_02885,cust_0949,299,wallet,failed,limit_exceeded,2,2026-08-02T14:17:57.940657,False,0
pay_02891,cust_0176,299,card,failed,insufficient_funds,1,2026-08-14T06:55:57.940698,False,0
pay_02894,cust_0832,999,card,failed,limit_exceeded,1,2026-08-22T08:49:57.940717,False,0
pay_02903,cust_0452,999,wallet,failed,authentication_failed,2,2026-08-14T21:35:57.940759,False,0
pay_02905,cust_1417,199,upi,failed,network_error,1,2026-07-29T12:19:57.940768,False,0
pay_02906,cust_0778,1999,upi,failed,timeout,2,2026-07-25T01:02:57.940773,False,0
pay_02909,cust_0837,299,card,failed,authentication_failed,2,2026-08-21T20:10:57.940787,False,0
pay_02912,cust_0128,4999,card,failed,timeout,3,2026-08-22T05:41:57.940801,False,0
pay_02915,cust_0945,999,card,failed,limit_exceeded,1,2026-07-28T18:40:57.940816,True,999
pay_02917,cust_0923,2499,wallet,failed,authentication_failed,1,2026-08-19T16:20:57.940825,False,0
pay_02918,cust_0198,9999,upi,failed,limit_exceeded,1,2026-08-01T21:17:57.940830,False,0
pay_02919,cust_0577,299,upi,failed,timeout,1,2026-07-25T10:56:57.940834,True,299
pay_02923,cust_1146,2499,netbanking,failed,authentication_failed,1,2026-08-03T03:36:57.940853,False,0
pay_02927,cust_0699,999,wallet,failed,insufficient_funds,1,2026-07-27T10:59:57.940873,True,999
pay_02931,cust_1366,1999,card,failed,timeout,2,2026-08-02T12:02:57.940892,True,1999
pay_02933,cust_1178,499,wallet,failed,limit_exceeded,2,2026-08-01T14:45:57.940901,False,0
pay_02935,cust_0328,1499,upi,failed,timeout,1,2026-08-17T22:18:57.940910,True,1499
pay_02939,cust_0899,999,card,failed,authentication_failed,1,2026-07-28T18:39:57.940930,False,0
pay_02941,cust_0907,199,wallet,failed,authentication_failed,2,2026-08-06T21:28:57.940939,True,199
pay_02943,cust_1246,999,wallet,failed,timeout,1,2026-08-12T14:34:57.940948,False,0
pay_02950,cust_1184,1499,card,failed,timeout,1,2026-07-26T02:48:57.940981,True,1499
pay_02953,cust_0079,2499,wallet,failed,authentication_failed,2,2026-08-22T02:15:57.940995,True,2499
pay_02955,cust_0831,2499,netbanking,failed,authentication_failed,1,2026-07-31T19:54:57.941004,True,2499
pay_02956,cust_0235,1999,upi,failed,authentication_failed,1,2026-07-31T21:36:57.941009,False,0
pay_02961,cust_0477,2499,netbanking,failed,bank_error,1,2026-08-04T11:52:57.941034,False,0
pay_02962,cust_0187,2499,upi,failed,insufficient_funds,1,2026-08-06T16:54:57.941038,True,2499
pay_02969,cust_0073,499,wallet,failed,authentication_failed,1,2026-08-11T20:40:57.941072,False,0
pay_02971,cust_0495,299,netbanking,failed,authentication_failed,1,2026-08-18T06:06:57.941080,False,0
pay_02973,cust_0513,2499,netbanking,failed,limit_exceeded,2,2026-08-03T08:42:57.941090,False,0
pay_02975,cust_1268,999,card,failed,limit_exceeded,1,2026-07-25T17:44:57.941099,True,999
pay_02976,cust_1048,4999,wallet,failed,bank_error,1,2026-08-17T05:14:57.941104,False,0
pay_02977,cust_0197,9999,wallet,failed,authentication_failed,1,2026-07-25T05:00:57.941108,False,0
pay_02981,cust_1442,1999,card,failed,bank_error,2,2026-08-05T18:15:57.941129,False,0
pay_02982,cust_1153,2499,card,failed,timeout,1,2026-08-05T16:40:57.941134,True,2499
pay_02983,cust_1236,9999,wallet,failed,bank_error,1,2026-08-21T22:42:57.941139,True,9999
pay_02988,cust_1036,1999,upi,failed,network_error,1,2026-07-25T05:07:57.941163,False,0
pay_02991,cust_0123,9999,netbanking,failed,authentication_failed,1,2026-07-28T21:55:57.941176,False,0
pay_02992,cust_1439,299,netbanking,failed,timeout,2,2026-08-12T06:32:57.941181,True,299
pay_02993,cust_1203,2499,netbanking,failed,network_error,1,2026-07-31T06:38:57.941186,True,2499
pay_03000,cust_1409,999,netbanking,failed,network_error,1,2026-08-14T11:08:57.941220,True,999
pay_03003,cust_1440,4999,card,failed,bank_error,2,2026-07-31T17:20:57.941233,False,0
pay_03004,cust_0158,999,wallet,failed,insufficient_funds,2,2026-08-08T13:29:57.941238,False,0
pay_03006,cust_0047,499,netbanking,failed,authentication_failed,1,2026-08-21T12:29:57.941248,False,0
pay_03008,cust_0409,4999,upi,failed,bank_error,1,2026-08-12T16:22:57.941313,False,0
pay_03012,cust_0426,9999,card,failed,network_error,2,2026-08-02T05:28:57.941335,True,9999
pay_03013,cust_1399,199,card,failed,timeout,1,2026-08-04T02:58:57.941340,False,0
pay_03014,cust_0695,999,card,failed,network_error,1,2026-08-02T20:45:57.941345,True,999
pay_03016,cust_0875,199,wallet,failed,bank_error,1,2026-08-04T01:53:57.941355,False,0
pay_03018,cust_0561,1999,card,failed,authentication_failed,2,2026-07-30T14:04:57.941364,False,0
pay_03021,cust_0342,2499,wallet,failed,insufficient_funds,1,2026-08-18T06:01:57.941380,False,0
pay_03028,cust_0961,299,card,failed,network_error,2,2026-08-02T13:49:57.941413,True,299
pay_03034,cust_0280,199,netbanking,failed,bank_error,1,2026-08-18T02:00:57.941448,True,199
pay_03041,cust_0071,9999,upi,failed,authentication_failed,1,2026-08-21T05:12:57.941481,False,0
pay_03043,cust_1135,2499,netbanking,failed,network_error,2,2026-08-21T07:05:57.941491,False,0
pay_03045,cust_0465,2499,card,failed,authentication_failed,3,2026-08-13T08:10:57.941502,False,0
pay_03049,cust_0605,1999,netbanking,failed,limit_exceeded,1,2026-07-31T07:51:57.941521,True,1999
pay_03050,cust_1405,199,netbanking,failed,limit_exceeded,1,2026-07-30T04:35:57.941526,False,0
pay_03051,cust_0457,499,wallet,failed,timeout,1,2026-07-28T17:10:57.941531,True,499
pay_03056,cust_1345,9999,netbanking,failed,bank_error,1,2026-07-23T14:16:57.941555,False,0
pay_03057,cust_0203,9999,netbanking,failed,network_error,1,2026-08-01T10:11:57.941559,True,9999
pay_03060,cust_0190,499,wallet,failed,authentication_failed,1,2026-07-25T21:07:57.941573,False,0
pay_03064,cust_0505,299,upi,failed,authentication_failed,1,2026-08-16T02:27:57.941595,False,0
pay_03068,cust_1119,499,wallet,failed,timeout,1,2026-08-16T11:44:57.941613,True,499
pay_03076,cust_0024,1999,card,failed,bank_error,1,2026-07-28T12:48:57.941650,False,0
pay_03080,cust_0866,199,wallet,failed,limit_exceeded,1,2026-07-27T11:14:57.941669,False,0
pay_03088,cust_0359,2499,upi,failed,authentication_failed,2,2026-07-24T03:43:57.941709,True,2499
pay_03090,cust_0950,299,card,failed,insufficient_funds,2,2026-08-15T12:41:57.941719,False,0
pay_03091,cust_0598,4999,netbanking,failed,insufficient_funds,3,2026-07-28T21:15:57.941723,False,0
pay_03095,cust_0735,299,wallet,failed,authentication_failed,1,2026-08-12T07:52:57.941741,False,0
pay_03102,cust_0509,9999,upi,failed,bank_error,1,2026-08-13T09:55:57.941774,False,0
pay_03107,cust_0838,299,card,failed,timeout,2,2026-07-28T02:05:57.941798,False,0
pay_03112,cust_0876,199,wallet,failed,authentication_failed,2,2026-07-26T09:40:57.941820,False,0
pay_03114,cust_0436,1499,upi,failed,limit_exceeded,1,2026-08-02T17:16:57.941830,False,0
pay_03118,cust_0152,299,card,failed,authentication_failed,2,2026-08-22T02:49:57.941848,False,0
pay_03119,cust_1500,499,netbanking,failed,authentication_failed,1,2026-08-08T00:04:57.941853,False,0
pay_03124,cust_1438,499,wallet,failed,network_error,2,2026-08-07T14:30:57.941877,True,499
pay_03126,cust_0026,2499,card,failed,timeout,1,2026-07-31T09:30:57.941886,True,2499
pay_03129,cust_0155,9999,upi,failed,network_error,1,2026-07-30T22:26:57.941901,True,9999
pay_03130,cust_0331,499,netbanking,failed,bank_error,1,2026-07-27T12:37:57.941906,False,0
pay_03131,cust_0701,499,card,failed,timeout,1,2026-08-04T09:42:57.941911,False,0
pay_03132,cust_0236,999,wallet,failed,insufficient_funds,1,2026-07-29T02:37:57.941915,False,0
pay_03136,cust_1447,1499,card,failed,authentication_failed,1,2026-08-20T19:24:57.941935,False,0
pay_03141,cust_0261,4999,upi,failed,limit_exceeded,2,2026-08-16T11:53:57.941959,False,0
pay_03145,cust_1457,199,upi,failed,bank_error,1,2026-08-22T02:18:57.941978,True,199
pay_03149,cust_0708,199,card,failed,bank_error,1,2026-08-11T00:32:57.941997,False,0
pay_03151,cust_1281,199,upi,failed,authentication_failed,1,2026-08-11T12:42:57.942006,False,0
pay_03152,cust_1385,2499,upi,failed,limit_exceeded,2,2026-08-13T16:12:57.942011,False,0
pay_03156,cust_0232,9999,netbanking,failed,timeout,3,2026-07-26T15:12:57.942029,False,0
pay_03157,cust_1448,1499,wallet,failed,bank_error,1,2026-08-01T13:39:57.942034,True,1499
pay_03160,cust_0324,4999,upi,failed,network_error,1,2026-07-26T11:58:57.942048,False,0
pay_03161,cust_0686,199,upi,failed,authentication_failed,1,2026-07-27T23:21:57.942053,False,0
pay_03162,cust_1380,4999,wallet,failed,timeout,1,2026-08-06T00:16:57.942058,False,0
pay_03166,cust_1288,999,wallet,failed,authentication_failed,1,2026-08-03T11:16:57.942077,False,0
pay_03168,cust_1221,9999,upi,failed,authentication_failed,1,2026-07-26T02:07:57.942086,False,0
